oa11cd,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
E00004414,3,0,5,5,5,2,5,2,2,5,1,5,4,6,3,2,7,1,1,2,0,2,0,5,2,1,1,4,11,6,5,3,4,5,3,5,3,9,10,3,5,5,5,2,5,1,6,6,12,4,4,5,7,6,4,5,4,1,4,7,1,4,3,5,6,1,4,1,3,1,6,2,1,3,0,0,3,0,2,1,1,1,1,1,0,0,0,3,0,0,0
E00004416,2,2,2,6,3,2,3,3,5,0,5,2,2,5,5,6,4,5,4,5,1,0,2,2,4,0,3,1,0,2,6,6,3,5,5,3,4,4,3,3,5,4,6,5,5,5,7,2,3,5,8,4,3,0,9,6,6,7,2,2,5,5,1,1,2,5,3,0,4,4,4,1,2,1,4,7,0,0,2,3,4,1,1,2,2,2,3,7,7,0,8
E00004418,2,0,1,0,3,2,3,3,4,6,2,2,0,0,7,1,2,2,0,3,4,1,2,5,3,3,4,7,8,7,9,2,4,2,3,2,3,4,4,3,3,6,6,7,2,2,0,4,3,7,1,6,4,6,1,9,3,7,5,6,4,3,4,2,2,2,5,2,4,1,3,5,12,4,3,3,1,4,3,4,0,2,1,1,0,6,4,0,0,0,4
E00004423,3,4,5,2,3,3,4,6,3,2,8,5,0,0,2,4,1,3,2,0,0,1,3,3,1,2,5,3,5,7,2,9,4,1,3,9,2,4,5,4,4,7,6,3,7,4,1,3,7,4,4,3,7,5,3,9,4,5,3,2,4,1,1,1,2,1,1,3,3,5,5,2,4,3,5,0,3,0,3,1,1,3,3,0,3,2,1,1,2,5,1
E00004401,4,8,6,4,5,9,4,5,4,3,4,9,2,2,4,2,2,4,2,0,2,0,2,2,1,4,2,2,3,3,5,2,2,4,3,3,6,8,3,5,3,4,3,6,6,4,4,2,5,5,11,5,0,6,3,6,8,5,4,4,3,4,4,4,5,3,0,7,3,2,4,1,2,4,1,8,2,2,3,0,6,2,1,5,1,3,0,0,2,4,5
E00004404,3,5,3,5,6,6,12,14,6,9,9,9,3,7,3,1,1,4,5,1,2,2,1,2,0,3,2,4,2,1,3,1,2,1,2,3,1,2,3,6,7,10,4,5,5,8,8,4,7,0,4,4,4,2,4,2,3,7,5,4,8,1,6,4,3,2,7,5,2,2,1,2,5,1,6,5,3,3,2,4,1,2,3,1,4,5,2,1,0,2,5
E00004417,3,4,3,4,6,9,9,6,6,5,7,1,5,4,5,6,3,6,2,2,0,1,0,1,0,2,1,3,4,5,4,6,6,4,5,7,3,4,6,5,5,8,6,5,4,3,6,9,8,5,7,8,2,7,3,5,3,2,2,2,3,2,3,4,3,5,7,0,5,2,0,1,5,4,2,5,0,0,3,1,3,1,1,3,2,0,0,0,0,0,4
E00004421,1,2,5,3,0,8,13,12,5,8,6,14,8,14,5,3,3,2,3,1,3,2,1,1,2,1,2,7,3,3,6,11,9,4,3,5,6,2,5,5,5,6,10,10,11,7,7,10,9,7,3,4,6,2,5,3,2,3,5,6,3,3,4,7,0,2,1,2,2,6,0,4,5,1,0,3,0,1,0,2,1,1,0,1,0,0,0,0,2,1,2
E00004429,5,3,4,5,9,5,9,6,3,7,4,4,3,1,4,2,3,2,2,3,0,0,1,1,1,3,3,2,3,5,5,10,2,10,7,6,7,7,11,11,6,7,3,4,8,8,2,7,7,7,7,5,1,6,1,3,6,3,4,5,3,0,4,2,1,3,2,4,0,7,3,7,0,3,1,2,2,2,5,1,0,1,2,1,2,0,0,2,1,0,1
E00004409,5,6,2,6,4,4,4,11,5,5,4,6,1,5,8,2,7,8,3,1,3,1,3,1,7,4,7,8,4,8,3,4,5,4,6,6,8,5,4,0,9,4,6,8,7,1,3,2,10,8,5,4,3,2,5,4,5,7,4,4,0,1,5,7,5,2,2,1,8,3,2,3,3,3,2,2,2,5,0,0,0,0,4,0,1,0,0,0,0,1,3
E00004410,1,3,0,4,9,1,3,2,6,1,7,5,4,5,5,4,10,1,4,1,3,3,2,3,3,1,1,3,1,0,2,3,4,4,7,1,9,2,1,1,10,1,6,3,6,6,7,3,11,3,8,7,3,4,6,9,7,5,5,7,2,1,3,2,3,0,4,3,3,2,0,6,2,6,3,1,1,1,2,5,1,2,3,0,4,0,0,0,0,1,2
E00004415,4,4,8,3,8,10,2,12,4,8,4,4,5,3,5,2,2,5,2,1,0,1,3,1,1,5,7,5,8,7,4,15,4,11,11,6,7,2,3,6,9,5,4,3,6,5,5,3,2,5,7,6,3,2,5,4,3,4,5,1,4,6,3,3,2,4,5,1,5,1,7,7,0,1,1,0,0,0,0,1,2,1,1,5,2,0,0,0,0,0,2
E00004419,5,2,5,4,3,1,7,3,4,1,0,4,0,0,3,1,0,2,0,0,4,2,1,2,3,10,6,5,11,15,17,4,14,10,17,5,12,8,7,5,6,12,10,10,8,4,5,2,2,2,4,2,4,3,1,2,2,6,3,2,1,2,3,3,0,2,1,0,5,3,4,2,1,1,0,2,3,5,0,0,1,0,0,0,0,0,0,1,0,0,0
E00004422,6,0,4,3,2,2,2,6,3,2,2,3,0,1,1,4,1,0,2,0,1,0,1,3,1,0,2,4,2,4,6,3,5,4,5,4,7,6,5,6,6,5,3,6,6,1,4,2,1,1,1,4,2,1,1,1,3,2,3,1,1,1,3,0,0,2,0,1,3,2,4,3,4,5,2,3,3,0,1,2,2,1,2,1,1,0,1,0,0,1,2
E00004428,2,9,5,9,5,10,2,4,4,4,0,3,2,3,2,2,0,0,0,0,1,1,0,2,1,3,2,6,1,7,4,1,3,4,9,7,10,5,11,9,11,7,6,2,8,5,3,3,4,1,4,2,6,4,2,2,3,3,4,2,1,3,1,1,1,0,3,1,3,1,1,2,1,1,4,5,0,0,2,3,1,2,1,1,2,0,1,0,2,1,8
E00004430,1,2,0,0,0,0,2,0,2,2,1,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,2,3,1,0,1,1,2,3,1,0,0,1,0,4,3,2,1,2,0,1,2,1,0,1,1,1,1,1,0,0,0,0,0,1,4,1,3,1,0,0,8,4,3,4,2,3,1,2,3,7,5,5,0,5,2,1,0,0,1,2,1,29
E00004402,3,4,2,2,7,8,3,3,3,9,0,6,2,3,5,3,1,2,1,1,2,3,1,1,1,2,1,6,5,7,9,9,3,8,4,5,8,6,10,9,3,7,4,3,3,5,4,5,3,4,7,4,4,5,1,2,6,4,2,4,3,6,4,1,3,4,6,2,0,2,2,4,5,2,1,3,3,2,2,1,0,1,2,3,0,1,0,2,1,1,2
E00004420,5,2,5,3,1,2,1,3,7,3,10,12,3,8,4,3,3,3,1,1,2,4,1,4,5,4,1,6,4,5,2,5,5,5,5,3,3,2,7,3,3,4,8,6,6,6,5,6,3,5,5,4,9,5,6,2,8,2,2,3,2,5,1,2,2,1,1,4,2,0,1,3,2,2,3,2,2,7,5,1,3,0,0,6,4,0,0,0,0,0,4
E00004424,2,2,2,1,4,1,2,13,3,4,8,5,6,3,2,2,1,6,0,1,2,1,1,2,1,1,1,2,4,3,12,4,4,6,12,9,9,3,4,2,5,8,6,9,7,9,4,4,5,7,9,2,4,2,5,2,3,2,3,4,2,0,3,3,2,1,6,1,2,1,1,0,5,3,2,0,3,0,0,2,0,4,0,0,2,0,1,3,0,0,2
E00004425,2,2,5,1,4,5,3,6,7,8,9,5,6,1,2,2,1,4,5,0,1,1,4,7,1,4,5,9,10,6,9,9,7,5,18,8,10,10,5,8,8,3,7,2,4,2,1,6,5,6,11,6,1,4,5,7,6,3,6,3,6,2,4,1,2,5,5,5,2,5,5,6,4,0,7,2,3,3,3,3,6,0,3,0,4,1,1,0,0,0,3
E00004426,5,7,4,7,1,2,5,5,6,5,3,5,3,7,4,1,2,4,0,1,5,1,3,0,6,4,0,7,4,6,10,8,7,10,7,5,1,4,9,7,9,4,4,6,5,5,7,9,12,5,4,10,2,7,4,3,5,2,5,4,4,3,3,0,2,0,1,0,0,2,0,3,2,5,2,0,4,2,4,3,3,2,1,2,5,1,1,0,0,0,0
E00004427,1,2,4,4,4,5,3,4,7,9,6,7,11,7,4,8,4,11,3,3,2,3,5,1,2,4,3,2,8,7,3,6,2,7,3,1,4,4,4,6,0,4,6,5,5,4,7,5,5,7,10,2,6,2,4,8,5,8,5,1,2,2,4,5,3,4,5,2,7,4,0,3,3,7,5,4,2,4,3,1,4,2,2,4,1,1,0,1,0,1,12
E00004431,4,4,8,11,6,5,6,5,6,4,4,4,0,3,1,3,3,1,8,3,1,1,0,2,0,4,1,0,1,4,5,8,5,4,3,6,8,6,6,8,8,6,4,5,8,4,1,3,4,6,7,0,2,3,5,2,7,5,3,4,6,2,4,0,3,2,3,2,5,0,1,3,3,4,2,8,2,2,1,0,0,0,1,3,0,0,0,0,1,0,1
E00004432,3,5,5,4,3,8,5,4,12,8,2,2,2,6,3,5,1,2,1,0,2,0,2,6,1,0,5,3,7,9,5,8,6,8,4,8,11,8,6,14,3,5,4,5,7,4,13,6,8,7,8,5,5,4,6,8,1,5,6,0,6,3,1,1,2,3,2,2,2,3,5,4,2,1,4,1,2,0,2,2,0,1,2,3,0,1,0,2,2,3,2
E00004433,11,3,8,8,12,11,7,5,6,9,8,6,5,6,4,2,5,6,3,0,0,2,1,1,4,2,2,0,5,1,2,3,7,3,3,6,5,17,13,13,7,5,4,9,5,4,6,9,3,5,1,2,1,5,4,5,2,1,2,2,3,1,3,7,2,2,1,5,2,1,2,3,4,1,0,5,6,1,1,4,0,3,4,2,1,2,1,4,2,0,2
E00004437,2,2,6,1,4,7,3,6,5,10,0,6,3,5,2,1,1,3,2,0,3,0,3,2,0,1,5,10,3,3,2,7,4,3,1,4,5,7,4,4,5,7,3,4,6,9,6,7,14,7,4,8,2,3,2,4,2,5,0,1,3,4,2,2,0,4,5,2,0,1,2,9,4,2,2,0,2,2,1,2,4,3,5,3,0,0,0,0,2,2,4
E00004439,5,2,3,14,6,9,6,9,3,2,3,2,5,2,3,3,5,0,5,2,1,3,1,2,3,5,1,5,1,0,1,1,2,3,4,7,3,9,10,7,8,7,4,5,4,4,6,8,9,3,3,2,4,4,5,4,3,8,2,2,6,0,2,3,3,0,1,2,3,7,4,1,4,0,4,2,3,3,2,0,2,5,0,2,0,2,4,0,0,0,4
E00004440,3,8,3,3,8,3,3,5,5,4,3,5,3,1,5,4,0,5,0,1,1,2,1,1,1,4,3,1,7,7,1,2,4,4,1,9,6,9,5,5,7,3,3,6,5,4,4,4,5,4,4,7,5,5,2,3,4,2,2,3,6,2,0,2,2,3,5,1,1,0,2,1,1,4,3,0,1,1,4,0,6,5,1,1,0,2,3,0,2,1,2
E00004435,3,1,0,3,1,0,1,3,1,0,3,1,1,1,1,0,1,0,0,0,2,2,4,2,4,9,14,14,14,4,0,9,8,9,13,8,7,4,4,5,1,5,4,3,2,3,4,0,7,5,5,5,2,7,4,0,6,7,1,8,3,3,1,1,1,4,11,2,2,3,2,3,3,0,2,2,1,5,2,3,0,2,4,4,0,0,2,2,0,0,1
E00004436,4,13,3,8,9,13,10,8,6,9,6,4,4,1,1,2,1,1,2,4,3,1,0,2,2,2,2,4,9,6,8,16,11,5,8,7,8,13,9,6,9,5,7,5,6,7,7,5,5,7,7,5,2,4,1,0,3,3,7,3,8,6,1,6,6,0,4,3,4,7,2,5,4,7,2,0,4,4,1,1,3,3,1,2,1,1,0,1,0,0,9
E00004438,4,4,2,9,4,5,4,4,3,4,1,1,3,5,4,2,0,1,2,1,2,2,3,3,1,5,6,6,17,4,9,9,14,12,12,10,7,8,0,8,4,7,4,3,2,3,8,3,4,3,3,1,3,3,4,0,2,1,2,1,2,2,2,2,0,3,3,3,3,0,3,1,1,2,1,0,0,3,5,0,1,2,1,0,0,0,0,3,0,0,4
E00174668,6,4,5,3,4,7,9,4,8,7,4,4,8,10,1,2,5,2,6,4,6,4,6,4,2,3,6,7,4,8,6,14,7,7,7,4,2,3,4,2,5,2,6,6,2,5,5,2,7,12,3,5,5,5,3,2,1,2,3,3,3,2,5,3,3,3,4,3,5,5,5,0,4,4,3,5,4,3,1,5,3,2,4,2,1,1,0,0,0,0,8
E00174670,7,4,5,5,7,4,5,1,5,1,3,1,2,2,2,1,2,1,0,0,0,3,2,6,5,20,22,27,22,28,32,19,23,13,10,6,7,8,9,9,5,8,5,5,12,2,7,2,1,4,4,3,3,1,0,1,1,0,1,2,0,1,3,1,1,2,0,2,1,1,2,1,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,2,0,2
E00174672,3,7,3,2,7,1,0,0,3,2,2,0,0,1,3,2,1,2,0,0,2,0,1,1,1,11,17,21,14,3,17,12,12,17,9,9,6,9,4,9,4,9,8,6,3,7,11,8,6,9,6,4,4,2,2,1,1,0,0,3,1,1,6,1,2,1,0,2,0,0,1,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00174673,2,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,1,1,4,9,7,1,0,0,3,2,1,1,6,1,5,3,11,7,4,6,3,4,3,3,1,1,0,2,4,0,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00004403,3,5,5,4,2,6,1,5,8,0,4,3,3,4,4,3,5,2,3,1,3,2,2,1,0,0,3,3,0,3,3,2,0,4,2,5,3,1,7,4,5,5,4,1,3,6,7,3,6,6,6,7,0,3,5,3,4,2,7,4,4,3,2,7,0,5,3,2,3,4,4,11,8,5,6,3,4,7,7,4,2,4,2,5,3,2,2,0,0,0,3
E00004405,5,1,6,5,4,5,8,8,5,9,4,6,4,5,8,6,8,4,8,3,2,3,2,3,3,5,5,6,3,5,8,6,8,3,5,4,5,4,7,5,6,6,1,2,3,3,6,7,14,4,12,7,2,6,10,9,3,4,4,1,6,4,6,3,4,1,3,2,0,3,1,8,3,2,3,3,0,2,2,7,2,5,2,2,1,0,5,4,1,2,2
E00004406,2,2,9,6,4,11,6,6,7,6,5,3,0,2,0,3,0,2,3,0,4,0,6,3,2,4,2,2,5,4,5,0,1,2,3,4,5,8,7,4,4,6,9,7,4,5,3,2,5,3,8,4,4,4,2,1,3,6,1,5,6,4,4,3,4,1,1,5,2,2,4,10,2,3,6,0,4,0,0,7,0,5,2,4,0,1,1,2,0,3,6
E00004407,4,1,3,3,5,11,4,6,3,5,1,8,1,1,3,7,4,3,3,1,6,2,4,2,4,2,4,5,3,4,5,5,5,4,4,4,5,7,7,4,2,8,6,8,3,1,1,11,6,0,6,4,13,7,2,4,4,7,2,2,2,4,5,0,6,2,2,1,3,5,4,2,4,7,4,6,6,0,4,5,1,1,3,0,5,0,0,2,2,2,12
E00004408,3,6,5,4,1,4,7,8,4,7,3,0,9,7,6,3,7,4,9,1,2,2,2,2,1,1,3,4,1,1,1,5,6,1,6,4,3,2,0,4,2,5,5,9,7,7,7,11,2,4,8,3,7,7,2,5,5,7,2,2,7,1,5,3,1,7,0,4,5,1,3,1,6,4,2,4,5,2,6,1,2,2,0,1,1,1,1,0,2,2,2
E00004413,3,6,5,4,5,2,5,11,9,13,11,5,6,4,3,1,4,2,4,4,1,1,0,3,0,1,3,1,2,1,5,5,2,7,6,5,6,5,6,6,10,7,5,4,8,7,7,8,7,4,6,4,2,7,10,1,5,2,3,3,8,3,5,2,2,2,1,3,1,0,2,1,2,2,2,4,4,0,0,2,3,0,2,0,1,1,0,0,0,0,0
E00004448,5,4,4,5,9,4,7,7,6,4,3,1,4,4,2,1,6,3,3,4,3,4,4,3,5,2,5,4,8,7,10,7,6,6,5,7,6,8,10,5,6,6,6,5,6,5,3,3,7,7,6,7,2,5,6,3,2,3,7,5,6,3,2,0,3,2,7,8,3,5,3,0,2,6,2,1,2,0,1,2,3,2,1,1,0,2,0,0,0,0,3
E00004450,2,2,4,3,5,1,0,11,7,6,3,4,6,0,0,3,3,6,1,3,4,6,4,6,11,16,17,19,18,12,12,19,9,7,6,8,12,11,5,6,6,11,7,7,7,3,5,4,4,3,4,3,4,6,4,3,2,5,3,6,3,3,2,2,1,4,4,4,4,2,4,0,2,5,2,2,2,1,1,3,1,1,0,3,2,0,2,0,0,1,0
E00004453,2,5,7,3,6,9,13,7,9,9,13,7,8,11,9,12,10,7,8,5,4,10,8,7,12,15,9,17,10,13,11,5,10,10,7,8,7,5,8,6,4,8,8,8,5,3,7,6,7,2,3,3,3,6,6,8,3,8,2,3,3,5,2,7,4,3,3,4,3,4,1,2,0,0,2,4,3,0,1,1,0,2,0,1,0,3,0,2,3,2,10
E00004458,8,6,4,10,2,6,4,9,3,7,11,3,8,5,4,7,2,4,12,7,6,1,7,7,5,8,8,11,10,11,14,10,6,7,10,9,9,13,8,6,14,7,6,14,6,12,4,11,9,7,2,7,4,4,4,6,6,6,5,5,2,0,1,4,4,9,8,2,4,2,3,2,5,5,2,2,2,3,2,6,0,2,2,1,0,0,1,0,1,0,0
E00004462,1,5,3,1,4,6,6,3,2,5,2,4,1,0,6,4,1,2,3,2,3,2,3,2,4,4,2,8,4,5,5,5,6,2,1,3,5,1,3,2,3,6,5,2,1,2,3,2,2,2,3,4,2,4,3,4,4,5,3,1,3,3,4,1,0,0,4,1,6,2,2,7,0,3,1,2,2,1,1,2,1,2,0,0,0,0,0,0,0,0,1
E00004444,9,10,4,8,10,9,12,12,8,11,12,10,10,15,10,6,11,13,7,4,8,6,4,5,7,6,9,10,7,11,10,11,9,9,8,8,8,11,6,15,9,7,9,8,8,4,10,7,8,4,5,6,3,7,2,5,7,3,4,7,2,2,6,5,2,3,1,0,1,2,1,3,2,1,3,1,2,1,1,2,0,1,2,2,1,5,0,0,0,0,1
E00004445,1,3,3,4,5,2,4,3,1,1,1,3,4,1,2,0,0,3,2,5,3,3,3,3,9,6,3,5,5,4,10,3,9,3,4,7,12,5,10,4,3,2,6,6,4,10,7,3,3,3,2,4,6,7,5,3,2,1,2,3,2,7,3,1,3,3,4,1,3,3,3,4,3,1,0,3,1,2,0,0,2,0,1,0,2,0,0,1,3,0,0
E00004454,5,12,9,7,16,5,7,12,11,5,9,10,5,9,7,11,11,6,8,9,6,8,4,3,9,11,14,8,9,9,11,13,10,11,12,11,9,6,7,7,8,8,6,7,6,13,10,1,10,9,15,7,11,6,9,12,3,7,7,8,6,2,3,7,4,2,4,5,1,6,2,3,3,2,1,1,0,0,1,4,1,2,0,1,1,0,1,0,0,5,2
E00004456,5,9,17,7,8,9,13,9,11,12,11,9,12,7,10,14,8,15,6,4,3,4,4,3,3,9,5,5,9,11,7,5,12,11,7,5,6,8,7,9,6,3,7,6,9,4,2,6,1,5,10,3,4,7,9,6,3,6,3,7,8,5,3,0,4,2,4,1,3,4,3,2,4,0,5,0,2,0,0,1,3,0,1,0,0,1,0,2,0,0,1
E00174669,6,9,7,7,11,10,10,9,10,14,4,19,3,10,9,9,6,19,3,8,6,5,17,41,51,36,67,28,34,28,34,20,15,13,8,6,4,9,4,4,10,6,9,10,6,6,7,7,3,4,7,5,4,1,5,8,6,6,6,2,2,3,2,2,0,2,1,2,3,2,2,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,2
E00004442,7,4,5,4,5,3,8,3,8,7,9,2,6,3,1,3,4,9,4,1,2,2,5,1,3,4,4,6,2,2,8,8,5,6,5,4,4,5,5,6,7,1,6,5,3,2,3,3,2,0,1,3,2,1,2,2,0,3,2,4,9,0,1,2,3,5,7,4,2,3,3,0,1,2,4,0,0,1,0,4,0,0,0,1,1,1,1,0,1,0,2
E00004446,3,4,7,0,3,10,3,6,10,0,10,3,4,3,11,5,5,5,7,4,0,4,5,7,6,10,6,6,3,5,5,8,5,4,3,7,6,7,5,4,6,4,8,3,1,2,8,1,3,5,5,5,5,6,4,6,2,3,4,3,2,5,3,2,4,1,3,2,2,1,2,3,8,1,2,3,1,1,2,1,1,2,1,0,0,0,0,0,0,1,10
E00004455,3,5,4,4,1,5,9,5,4,3,8,6,5,6,10,5,11,3,6,3,2,7,3,8,5,10,5,7,6,13,10,4,3,5,3,5,8,2,4,4,6,5,3,0,4,9,7,5,3,5,6,2,2,8,6,6,2,4,2,1,3,0,0,3,4,2,4,2,1,1,4,1,0,0,1,0,1,0,1,0,0,0,0,2,0,1,4,0,0,1,0
E00004460,0,5,1,3,1,5,5,1,4,8,4,4,6,9,6,2,3,0,5,1,5,5,3,2,1,3,4,5,3,2,3,1,4,2,2,2,3,1,6,6,10,5,0,0,4,5,3,5,2,4,4,4,6,4,1,1,1,3,3,2,3,2,4,2,4,2,4,0,5,0,3,2,5,5,4,2,3,2,0,1,7,6,1,2,4,11,7,1,0,5,46
E00004470,9,2,9,1,6,6,8,4,4,2,5,12,8,6,7,4,4,1,4,0,8,6,5,10,4,14,6,4,12,8,11,17,5,10,6,8,8,10,6,8,6,4,4,7,1,8,3,6,2,3,10,4,3,7,2,2,2,8,7,3,2,3,2,2,4,2,2,2,2,4,1,2,1,0,2,1,0,1,3,2,1,1,0,0,1,1,0,1,1,0,2
E00004441,2,5,4,4,5,8,1,5,2,2,5,2,6,2,0,6,0,1,3,2,3,0,1,2,3,6,6,10,9,10,14,10,8,3,7,10,8,12,6,8,2,2,4,5,2,7,5,5,5,5,7,5,7,6,4,2,6,5,10,0,1,3,2,1,4,7,3,2,3,2,5,3,0,0,3,1,1,1,4,1,2,0,4,2,0,2,1,0,0,0,0
E00004447,1,2,2,2,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,2,1,2,1,0,1,0,0,1,1,1,2,2,4,1,1,1,3,2,1,1,0,2,1,0,0,0,1,0,0,3,1,4,1,1,0,1,0,2,1,5,1,2,2,0,6,3,2,3,2,2,3,1,0,3,5,5,3,1,0,1,1,2,1,0,8
E00004451,5,2,9,1,1,2,5,0,6,10,1,7,3,1,3,1,2,3,0,5,5,3,4,2,3,6,9,8,4,15,6,5,7,6,9,5,5,6,6,6,5,2,3,2,3,5,5,4,5,5,2,6,4,3,6,7,5,8,4,4,1,2,1,4,9,0,2,3,5,7,7,1,5,0,5,1,2,0,4,1,4,2,0,3,0,1,0,2,0,0,2
E00004452,6,3,5,2,2,3,0,3,5,4,5,2,2,4,0,4,3,3,5,7,3,1,5,4,5,12,11,4,8,8,7,8,7,7,6,1,8,10,5,5,4,4,6,4,5,3,12,2,4,6,5,5,5,4,5,2,4,1,9,5,2,8,0,7,3,5,7,0,6,3,4,3,4,4,3,2,4,2,0,1,1,0,1,1,0,1,0,0,2,0,5
E00004457,2,5,7,6,5,7,5,2,5,6,5,3,3,5,2,1,2,0,1,1,0,1,1,2,1,5,0,2,5,2,4,3,2,2,5,7,7,4,7,10,5,3,2,4,3,7,5,7,4,5,4,8,2,2,1,9,4,4,1,3,6,3,2,2,5,4,0,1,6,0,3,2,2,1,0,3,5,3,2,2,2,0,2,1,0,0,0,0,0,0,2
E00004480,3,4,3,5,6,6,2,0,4,3,2,1,4,1,2,2,7,3,2,3,3,6,2,3,5,4,3,12,11,13,7,5,6,5,6,7,5,3,7,6,2,2,4,2,5,4,4,5,4,5,2,2,5,3,3,4,1,3,3,4,2,2,2,4,2,4,3,2,2,4,0,1,4,0,0,3,4,3,2,0,3,0,0,1,0,2,1,2,1,1,6
E00004465,6,0,2,3,1,0,6,2,2,8,0,5,3,0,5,9,9,5,3,5,7,8,12,7,5,14,7,8,11,10,9,10,11,6,8,10,8,6,5,1,5,3,2,6,7,3,8,2,3,4,4,4,10,11,3,6,4,7,3,2,2,9,9,3,3,4,3,3,2,5,0,1,8,2,2,1,4,11,3,7,1,1,5,4,5,0,1,0,2,0,6
E00004467,2,1,0,1,2,2,0,5,4,3,4,4,3,1,4,3,1,5,1,5,11,7,13,14,11,7,7,5,12,5,10,5,6,10,5,6,3,4,8,5,2,2,2,3,5,3,3,6,4,3,4,8,5,4,6,5,2,2,4,6,6,2,3,5,3,1,3,2,3,2,4,1,2,3,6,1,1,0,4,4,2,2,1,2,3,1,2,0,1,3,1
E00004474,4,4,4,4,6,6,7,4,2,4,5,6,2,4,1,2,3,3,5,8,13,18,13,30,36,24,20,16,16,13,14,12,9,8,10,6,9,9,11,9,3,3,11,3,6,7,5,3,2,2,1,6,7,6,7,6,3,4,2,6,6,1,0,1,3,1,2,1,1,1,1,5,2,1,6,4,2,1,2,2,3,3,3,1,1,0,1,3,0,0,5
E00004475,7,9,3,8,2,10,6,6,8,4,6,10,9,2,8,3,6,6,5,9,9,5,12,6,5,3,4,11,7,7,7,5,2,8,5,3,8,7,7,5,4,5,1,5,3,5,4,6,9,3,7,3,3,2,5,6,3,6,6,4,1,2,1,3,4,3,1,1,1,0,1,2,3,1,2,1,3,1,0,0,0,2,0,1,0,0,1,0,0,0,1
E00004476,4,3,0,4,6,7,6,6,4,9,7,3,9,4,8,15,7,7,6,6,11,8,10,3,6,9,11,6,8,3,5,9,5,7,5,7,5,5,2,7,9,0,8,7,4,10,3,5,3,7,9,8,3,6,6,4,9,4,8,8,7,4,4,4,3,2,2,4,1,4,1,6,4,0,1,1,0,0,2,2,1,1,2,1,0,0,2,0,2,0,2
E00004478,3,5,3,2,5,6,4,3,6,7,4,3,6,8,2,1,4,7,4,6,15,5,8,7,16,10,11,15,20,18,21,21,19,21,17,18,16,17,16,11,12,7,6,12,10,5,8,5,6,6,7,9,13,11,7,2,2,7,5,1,3,2,4,6,5,2,0,3,1,3,3,3,4,2,1,0,2,4,0,1,1,1,0,0,0,1,1,1,0,0,1
E00004459,8,6,6,11,5,6,9,7,10,5,7,8,11,6,4,6,4,9,7,4,1,3,5,2,5,1,4,2,3,8,3,5,4,2,5,5,6,5,6,8,1,5,6,7,6,8,2,4,8,6,3,3,7,5,2,3,2,1,3,7,4,4,5,4,2,3,3,0,2,1,5,1,4,5,1,1,0,1,8,1,4,0,1,2,2,0,1,0,0,0,4
E00004461,2,4,3,5,5,7,7,5,5,7,6,14,6,7,6,3,9,8,4,3,7,5,5,3,4,6,8,7,9,11,6,6,9,6,4,7,6,4,7,6,4,9,4,5,3,10,6,8,6,6,3,6,7,4,4,3,4,5,4,5,4,4,1,8,3,2,3,3,1,8,0,1,3,2,3,1,0,0,1,2,1,1,0,0,1,3,2,0,0,3,0
E00004463,3,5,7,6,4,11,4,7,7,11,3,10,7,11,3,4,3,10,7,5,2,9,4,5,5,6,3,8,8,7,5,5,4,2,4,5,2,9,5,8,1,4,5,5,7,1,4,5,7,5,1,6,5,9,6,5,4,2,3,4,9,2,1,1,2,3,1,4,0,1,4,3,1,3,0,0,1,1,1,0,2,7,1,1,2,0,0,0,0,0,5
E00004464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,2,1,1,0,1,2,2,0,4,5,6,7,2,7,2,2,1,2,2,5,5,6,2,4,1,2,3,2,8
E00004468,11,5,13,9,12,5,11,9,10,10,7,13,9,14,11,10,12,8,9,10,8,9,8,7,9,10,11,14,16,9,11,5,6,6,7,9,10,8,7,2,9,7,4,8,5,10,10,8,8,7,9,8,8,6,5,1,6,4,5,3,2,1,1,3,3,1,3,2,4,1,2,0,1,2,3,0,1,2,1,2,3,1,5,1,4,2,2,0,2,0,2
